type	ID	rowID	diff
N	f4c64f81-d7d0-4faf-b728-d32f07ac1e16	-1	22
N	70813acb-64b5-4f07-9933-62cf7eedf21f	-1	102
N	24aef131-cf1a-496e-833c-23690613cba6_1	-1	5
F1	ea1b2dcf-f851-4675-80c7-449cc2167f76	-1	2
N	b438a69c-8c14-48f9-bb45-d2862b731837	-1	78
N	afd43690-0bdb-4392-932d-8ba8d7146999	0	4
N	6f8979fd-2717-4288-9e17-2a94b6055d81	-1	0
N	7886655a-8e57-4c40-b965-6270b5078265	-1	1
N	6c1e0879-2869-486d-a857-ee35c1d68f22	1	1
F1	ec7f7728-e237-48f0-ac6e-9be22ca7b29b	-1	2
N	783f7519-972f-47ac-9649-4cb3e7b782fe	-1	6
N	9d5cf40d-8978-4423-883f-ba56f759fd7c	-1	2
N	afde3556-2f08-441f-bfca-b060e8082e88_1	-1	1
F1	1f9540ab-9e16-4847-bd78-27a0c20743fa	-1	2
N	c8390994-38d9-4d35-9a42-6a348e28b5dd	1	1
N	8acf3edb-29dc-4605-afe6-ceff183f3050	-1	295
N	afba223f-0e49-4ef0-bda5-f36b51fb878c	-1	2
N	727f80eb-5f6a-4d65-9946-1c2359f74567	-1	406
N	52dd9f14-7524-4aa8-bec9-999e9c22a42a	-1	2
N	73b8ecaf-ea7e-4148-ac6f-184fe5c54d36	-1	3
N	2d1b5fc0-fd1b-4f74-9bf8-c1b6de4b0e99	-1	5
N	ff239a2e-20ad-4132-b6a7-25e325c23819	-1	16
N	a4ae8caf-d340-48ca-85bc-0bc8ae00d161	-1	1
N	0ea347f7-fa59-4e80-a972-67579b27797b	-1	6
N	a2c33c3b-424b-4e8e-9cc3-3ee63a12cbd6	-1	2
N	6c915a25-77e5-46a9-96c4-bf4f6e625854	-1	5
N	2debd306-15fd-4269-a6fe-6d854f872c8b	-1	47
N	6594c376-28c8-4bb7-bff0-2a8241960dbc	-1	27
N	d3b59848-cf22-47ad-ac46-795b6e0cce1d	-1	4
N	36cd07a8-2d19-4363-a6fa-4621c0b0b77d	-1	0
N	d16a75a7-a393-457f-be6e-e9a32fd513ac	-1	4
N	8b05155d-4e3a-477b-bb60-370ff84be4e1	-1	494
N	f66f8d3b-e122-4d2f-9a2f-690194cb1b2f	-1	4
N	e3f8d678-45ba-4329-93c0-a70882b10312	-1	4
N	b0bb8919-9a00-4450-942c-5559a4ab2536_1	-1	1
N	ce77c828-b555-4940-996b-6bafb81e949f	-1	0
N	9c03ac59-0d55-4fd3-accc-6d1b08679672	-1	4
N	d6d99a92-0ea0-4ec2-a178-facb25f42701	-1	2
N	a9443692-b126-4527-b0a7-8d10decb4328	-1	1
N	929ddd88-3058-40b5-9d15-8d6476699e07	-1	0
N	f171579c-8804-45e1-a37d-4c719a9af5b5	-1	15
N	ed96691a-4c02-4d4e-96aa-42caf5b82087	-1	3
N	b3e3f1f2-f037-4412-9d83-224ffe3c5cdf_1	-1	0
N	87721cc1-f391-4d7e-9a82-0abe3a6ba361	-1	2
N	f22c0dae-96e1-4500-85a5-c7fee9300a3b	-1	7
N	b2af8e9d-906c-43e5-980b-0b18242a24be	-1	2
N	dfcfbbe3-5090-4e5d-b69d-737f54f45503	-1	4
N	85799955-3181-49ea-b39c-84755c50c0d6	-1	6
N	26b98737-ca26-4dd4-a07d-c5dad5873ff6	-1	10
N	140fc6db-3b2a-4fdb-ba01-636a4301666a	-1	0
N	9b18179b-3c73-4e2d-afc9-a9a4467861bc	-1	12
F1	5b06923a-ca7a-4986-92ad-b56af2900785_1	-1	2
F1	9ddac2f2-319d-4da6-9f14-0df5e77f5342	-1	3
N	1d4baff1-f3d7-433b-a5ea-efb264b935c6	-1	4
N	a4dc5dcf-247f-44fd-baac-30e448d95557	-1	1
N	c99dbe7d-a537-4d2f-86c9-cf5150cc9923	-1	1
N	5074d7c1-010b-4ac7-94db-ff72a9cff02a	-1	3
N	b79b867b-b44d-4219-99f0-1c39a029aeb8	-1	84
N	c4c7e7d2-3f7e-42c8-9098-7d4e10e72247	-1	2
N	7c7e4d03-3d9d-419c-b5aa-a89c63066ae8	-1	1
F1	c9360bc9-e888-48e3-a610-2d6c2b418f31	-1	39
N	7be591c0-bbb6-4ec9-abbc-a036c9f2e6d0_1	-1	4
F1	7d4259e9-c7d9-4d41-983b-7191b9004031	-1	2
N	35e7c049-3027-487f-a084-c62ec8dbd8a6	-1	3
N	86be0439-04a1-4826-b72d-bde5397e4212_1	-1	5
N	8ecb028e-7598-484e-b120-f39d526b8a8d	-1	3
N	eceffae1-2cd0-463b-b15c-1be8c7f5238c	-1	2
N	e5b00c02-d85f-4278-95d5-645fae43784d	-1	6
N	f7f9690c-1a87-48a3-8ace-26080477302a	-1	3
N	4aea495b-6ba9-4442-af6b-fab163c5c020	-1	4
N	11b2ad02-53a4-4774-bd9a-801fc24e830d	-1	9
N	48ea6643-7e9e-4891-a2af-1907908591ed	-1	5
N	09fdfe58-4629-4d45-aa29-b914eda0872a	-1	1
N	4604c192-6f90-4c29-8c92-6aa81247d5fc	-1	3
N	ebc55e75-bec7-4898-8773-88d3b3cb7392	-1	5
N	3343849e-90de-4823-aceb-0c4c1ff7b1a1	-1	1
F1	2feb0188-dd6e-4000-be92-b70a938a475a	-1	1
N	74ab67b5-4475-4b83-ae5f-4e5b93e80d50	-1	0
N	8e34d2f1-5aa4-47c3-bdfa-4dc89cbeba8f	-1	0
N	f01d70e4-55fd-4691-91f4-299d3ee7d093	-1	0
N	54f86967-b7a3-409d-993d-fac416dc62fe	-1	1
N	f1e30d5c-d216-44a9-a8fe-429371192c93	-1	1
N	760fe32c-5c69-4c5f-9e48-dfbd493753ca	-1	2
N	9e11d238-a898-43cf-9504-3541d01d9cc3	-1	32
N	2ada73fd-727f-4875-87ad-941a5f24a6df	-1	3
N	9f9e4cb5-e168-4a0c-a2d4-8e3b4a390f4e	-1	15
N	74dc2b37-535e-447a-bfd1-24feff23a69c	-1	71
N	525949ff-e205-407b-8d0b-adb8be1a90e4	-1	2
N	83e7f7ee-23c0-49b3-8124-f0b1a829d8c4	-1	4
N	34d4da5d-0bb5-46f8-a593-3172c176add1	-1	3
N	982f066a-b2a7-4c3f-9971-4ca5dbc6d62f	-1	2
N	fcdc687d-8735-41eb-96b5-52436d27bc95	-1	4
N	2897c526-4907-4db8-8e21-ea9c74c61f9d	-1	2
N	f9ce43ff-a009-4d9e-bf0a-22bcf4c61561	-1	3
N	251b8c7c-e0cb-4f55-aeb8-c0fc87c14da1	-1	1
N	7d727879-965e-4a01-8849-cbbdca39f199	-1	124
N	d0979ecf-1a3f-47e3-81b4-859506b64ded	-1	52
N	5a2df96f-01e6-46ec-b704-08231b06cd45	-1	2
N	2d915b7d-9bb1-4299-b36c-b48cb4d7b09b	-1	6
N	f9bb1850-ecd9-429a-9631-38e2da75474f	-1	0
N	daa1ee9a-edfb-49b8-a953-2fa0039500e4	-1	4
N	a6125557-95da-4e1e-99b0-d37a3b5c650c	-1	2
N	2a6c08ce-3c7a-465d-943d-89a49ec14efb	-1	2
N	c60cf7c3-ebc0-48f2-b10b-1c4ff0e2623f	-1	2
N	b2b92b55-36e0-4de8-9a4a-62f0bb9ef44e	-1	10
N	8a74145a-e25d-456d-b7d8-d0219b32ba6d	-1	2
N	481acb50-6e2b-45d5-92b6-9a3cb85bc8c5	-1	2
N	362f0e05-23ae-4971-8337-08ecdf163b3c	-1	1
F1	6db1da36-3dcd-4e74-88cc-231d44d80fd6	-1	2
N	f2f16209-7caf-4c23-944f-1690e98a415a	-1	1
N	58da3056-0b44-4b2d-97cd-1b33f70e3940	-1	43
N	a5eb2939-4d1d-4b44-878d-83f70f0a81cf	-1	15
N	e8f0244a-9b4d-4317-a215-0867186288a6	-1	1
N	976c5d73-559c-45ac-bab1-a962c248ad3c	-1	8
N	5d4165b4-8987-4d18-bdc0-f5c2668a18d3	-1	6
N	eb23ae5a-7ce0-4406-b007-fedc1b331597	-1	0
N	d8a7fc78-f022-48be-8d83-729aeecb7229_1	-1	1
N	723726ac-7f98-4ed1-954b-53f477c17d3a_1	-1	3
F1	5c8cd59d-b3bf-4e43-ba33-d384ef899bab	-1	2
N	c4732857-ec7c-4626-9b87-e1a620617902	2	24
N	8b2691f1-de17-4506-856b-ac7bf19d02be	-1	18
N	a584091d-f89d-4fc9-aec7-6f82da9f2f77	-1	92
N	e763f750-9f8d-4aa9-a96a-2d728cbd407e	-1	2
N	b3c41a8e-99fc-4f86-b0f2-59c429a30df4	-1	2
N	b9527452-dbeb-4876-bd33-b2208a1e0cb3	-1	0
N	35113af7-7484-48d7-a091-d1d68d4011a8	-1	19
N	c2d4e343-4cd9-43d0-ae17-b41e4acffa72	-1	0
N	81a16586-6e8e-4c56-956b-d5aa7a8c40fa	-1	0
N	e8845efb-0319-40cf-8a49-bcb35ec54165	-1	10
N	e7b27da1-6073-4d80-a37c-df0737448410	-1	5
N	e3bbfa6d-31b7-44be-aa44-0e606af7e1bd	-1	3
F1	42807329-4d16-4060-8196-c1c076b9cc1e	-1	2
N	73c448e1-1fc6-4d33-a105-4868bda7c135	-1	0
F1	7dc0f178-7863-4726-92a6-b8435c080479_1	-1	2
N	1286b81d-2aae-4c53-ab3c-a6c5f1d19ec1	-1	1
N	a3d32e18-55fe-4b65-987d-a876ad41cf15	-1	5
N	6a30fe39-299d-42e8-b169-6ef88ec5fac5	-1	6
N	7605ef62-d4da-403d-9918-dbd3d060c6a4	-1	2
N	cf53e5c0-3509-4e92-81c5-25f6234dde54	-1	48
N	ae7ca2e8-c188-433a-a872-530c1629ba26	-1	0
N	66a1d2ce-f4f3-4116-b2be-dcaaf7dab728	-1	1
F1	17231f71-7f51-4f19-b1cb-6a5f8bd74236	-1	1
N	7bd33325-2140-419b-ad54-f312699af12b	-1	1
N	4d379c6f-f18e-4ed7-a1ac-2be21881a96d	-1	6
N	435f4661-f2e7-4595-8414-9c8e008d1e1a_1	-1	3
N	e5e11219-3da7-49d8-9dd2-f62b6be9171e	-1	1
N	8b9fc103-f39e-480a-bba1-dc4c5240338f	-1	7
N	9f31f8a3-2ffe-4408-a59a-61dcfb0201b5	-1	4
N	ae7af071-c72c-4ec0-9f6a-c756766bc511	-1	1
N	d029fad0-6e23-4c5c-986f-4de52a1e1623	-1	1
N	cd9c8618-ffb4-4b84-b681-123f24e84497	-1	4
F1	7fcb7b0a-6bd2-4a96-9d11-b2b4daf6a43c_1	-1	3
F1	f55dc274-8832-4970-9813-10ddebcbb2f4	-1	2
N	3299433d-bf94-4db1-982d-0d5281da2dd8	-1	2
N	bd37581a-8e73-4531-9228-39802bb5d743	-1	1
N	cc8a480f-3f3b-4de9-83d0-a242b379c9e5	-1	2
N	bd25f9fe-114a-4bd1-a124-f46fc4a1c283	-1	1
F2	1ef7c628-0894-47ef-9232-8cded52a21b8	-1	2
N	ad4232a7-9d54-4aa7-a06d-00464b9b2462	-1	1
N	8b2d7de5-c1e3-481e-8467-2afeff3de6c8	-1	1
N	a41a12f1-2080-4950-ae4b-058ad02326a2	-1	2
N	9de99365-4447-4a93-887e-724eaa8a0ee1	-1	15
N	0b8334b5-0c01-4925-b3c4-85c7dd6afcad_1	-1	0
N	0b5732ca-1bf6-42d8-8e09-ea2f4992d1cb	-1	2
N	a5b97f0e-9e2c-4e8a-8846-0336defa4aa5	-1	0
N	2366a1b5-bc10-40f4-acf7-07ef33adc8f4	0	0
N	87bfd9d2-6092-4841-a01a-6996350fda7c	-1	178
N	d904adf3-b789-49fc-b564-b76629569183	-1	2
N	9ecb6192-cc2c-4fa0-957a-c637b92841f1	2	3
N	957548cd-c0b5-4b67-8144-0f752fcf96a4_1	-1	4
N	1457e137-5c03-4a88-978b-071c77bc4751	-1	1
N	36a5bbbb-153b-47de-9901-65f1a405ccfd_1	-1	1
N	df06abda-28c3-4f12-ab3f-45368f488cfe	-1	0
N	c49f089b-b5ee-4a9a-8c01-2f6aaacb766d	-1	5
N	85fc393a-aa33-4aca-9656-7a4a300e8259	-1	6
N	a54394cc-8429-4ae1-a9e8-5b42a659fe66	-1	0
F1	7d6366a6-fb8d-4da6-a23d-c93ffec81d6a	-1	2
N	55b3f33d-a40a-4603-b565-f49d12312562	-1	2
N	af115641-1838-463f-bb71-9f60ffdc38f4	-1	25
F1	5acc167e-e9c1-43f8-ad53-1173e0c8a899	-1	2
F1	dfb5dddc-34f3-4553-aade-f23a69d1c618	-1	1
N	de497304-3d19-42b5-86a8-4e83398c611c	-1	3
N	41f0564c-229c-474b-b62d-18b061916a13	2	137
N	af6ed219-4802-433c-a8ea-ba9f6abba93a	-1	1
N	98b6c2d8-bc08-45af-926c-c9e3c53c5935	-1	0
N	79a8fecd-0f3d-4d0f-a438-f74b46819fdd	-1	3
N	7463c5f0-1218-4def-a14b-478e54127176	-1	6
F1	f7b447ab-2abe-4aac-9f60-8d8a6a20473f	-1	1
N	e7592c0e-7e1c-4a84-91fe-416754e736b7	-1	4
N	d12e63bc-881e-410b-a0d1-ac2aaf3301df	2	92
F1	625fe208-c28f-42c2-b800-6f611634d8c8	-1	1
N	f28a62ce-ebc3-4ee9-9d4e-270885589d18	-1	2
F1	e27adc04-7587-4a4f-978c-33c2bbaa73dd	-1	2
N	3ddcf5f0-1de6-481a-bf67-d2fb3f6ac602	-1	2
N	e7b31c21-8993-4e58-952e-4503c69d04fe_1	-1	2
N	a4628a71-42d6-41a5-b1e2-70fb808e32b1	-1	3
N	f28154a1-53da-4cd5-99bc-a08639da749a	-1	12
N	57ac3624-3f81-4e89-b458-5804d7ad5ad0	-1	2
N	f363e9b4-60ac-406f-aa92-e39b799b807d	-1	2
N	d564e98a-bcd5-4785-bb28-179c081f1dfb	-1	3
N	475d7595-40f5-4b65-96f6-3a45583246de	-1	2
N	71f9c495-62b1-4aae-8cfe-578eb8a1a1d4	-1	1
N	fa92a40b-9cf1-4a98-ae63-522f06b471b1	-1	3
N	956f08f3-2093-44a9-88aa-a4936c0ed3fa	-1	1
N	5a31b89e-21c4-42d1-98b9-1f6b3b9b5a84	-1	2
N	be1e8f51-1971-4b48-b404-93ef0bfb7c42	-1	1
N	b3608e6e-cb58-4c32-baa5-949b37c1f8cb	1	2
N	337c7014-def8-4d1a-94ab-faf35d9e508e	-1	4
N	00c566ac-c9ca-4303-8a85-333b04d50df2	-1	12
N	de9bf70d-ff29-4d38-a0d3-7c717debaf78	-1	2
N	a105aacd-7161-45f9-9463-43413988ec51	1	130
N	3642f9a6-b5d8-45d4-8127-b85a6a4df37c_1	-1	3
N	2211aa39-9ce2-45bd-9a8f-441322fd6c61	-1	1
F1	0063cd63-ec3e-45d8-98b0-39be827f2eec	-1	2
N	e1c8c8cb-8c9e-414e-a0f9-f6c88300ab00	-1	1
N	6f284cbb-18d5-4bf7-b289-bc5b6a1215ff	-1	2
N	a65c8d49-7134-476a-8f74-1f4614a24e4c	-1	6
F1	c81dd35a-5a16-499e-9f33-78da76815919	-1	2
N	56d68c7c-7c0a-4be9-81f7-16e73a24b0e9	-1	4
N	dbd52b19-8591-4810-ba7b-35064960d29c	-1	2
N	afd88bb4-a01f-486e-846b-81dfc407f5ef	-1	2
N	af033364-392b-43dd-89c0-276237008288	-1	5
N	123f47e4-336b-46c4-95e3-cd2cc0ef4ed0	-1	1
N	7f28a225-011e-45c4-b8fb-ba9d77b8cb53	-1	230
N	7b9e40d3-ce92-46dd-9b4f-de08c52f4ccd	-1	13
N	0dd087b3-97aa-4ede-adc6-7ad237dfbebe	-1	8
N	1bb40184-87ca-432f-9a3d-6397f5df32e3	-1	1
N	9f3042dc-1ed3-48cf-9499-c5586e381098	-1	8
N	fc7eaf95-1ec2-4348-bacb-041fc8d83444	-1	2
N	cc248941-d0ad-4b57-a902-048a84855901	-1	2
N	026e7986-bae2-4f07-965a-ece80ddc979e	-1	4
N	82efb64d-cf28-4d34-967a-653edd848cb4_1	-1	0
N	c040162a-d78e-44f8-848b-d523c2525323	-1	3
N	35f8d599-07fd-4c38-ab03-94d9ff0e9e9d	-1	3
N	3f29fa09-79b3-4c3c-8bb7-92dece3cf897	-1	3
N	b50837a3-5479-4166-a2b5-6a4f179cb03d	-1	3
N	31316957-a5da-474e-9bf0-d8516dce8131	-1	2
F1	52ef4ca5-b20c-498e-a2be-70b1ed033338	-1	8
N	6ff81b66-3e6c-4f03-9252-12b6ad1eda27	-1	1
N	c6f2ed69-25bd-479f-af0c-bc491c4313d7	-1	1
N	dcb1639e-b4be-4ac4-9978-5ebc028b7e88	-1	1
N	3756592d-0081-4742-9f82-e22fb210680c	-1	2
N	4220047b-1aad-4d92-a649-aa7a225ac56d	-1	1
N	92611478-dd0d-48b5-b606-8359345f5b82	-1	3
N	ab0d561b-1eaa-4355-8b7d-eaeb22373988_1	-1	1
N	1e16b93e-bbdd-4a27-a093-9861ebe8a476	-1	5
N	39c0b247-10a0-4a37-8cd9-6673ffdca54c	-1	3
N	2e69f339-fc50-4df2-a023-0880cba1e5a0	-1	11
N	57609bfe-02ce-49bf-98f8-abfe89db4060_1	-1	3
N	9433b4a0-cca9-4ae4-a0d4-2c09bb5fab0f	-1	1
N	d4ec4369-4811-498b-b774-6c4074d927c1	-1	2
N	169dc282-bae9-42b0-9dab-250a549d77d3	-1	3
N	73030dac-abf8-4085-ae48-4aff674bb55d	-1	2
N	e7f75381-6808-496e-afca-32fb7e892ae1_1	-1	0
N	14b93e17-47e2-47c1-a558-f152652462a3	-1	1
N	357ae634-fb71-4a71-b2dd-676ef2c496c6	-1	0
N	afff32c4-ed3f-42ca-8e0b-bb7861563a43	-1	3
N	2611bf70-ce7b-45c9-aa6e-a9b040763fe6	-1	2
N	c0aa4c0e-94a8-4fbd-a1ed-613bdcf7ef9a	-1	9
F1	2db3036b-0748-46d9-aa0b-d36a52b67d96	-1	2
F1	a1ff83e9-a9bd-4d24-bf44-459bb1a942fc_1	-1	2
F1	287ca425-71f7-45e5-826c-9f427b26ac8c	-1	2
N	9aa9474f-ed42-4f10-9e76-7c2a9bb61b9f	-1	3
N	4923b8be-267a-4ed6-8439-a7b6d9d8ee0f	-1	2
N	6c451bf7-d3c9-4a49-9f25-c8e267895c1a	-1	2
N	54481ced-b96b-45ea-9e48-5752319bdb4d	-1	17
N	e9feb552-2cf4-4324-a0db-739bb74ba802_1	-1	3
N	df5284f1-7974-401a-9d1b-f8fd4df9d720	0	2
N	7713983f-1977-495c-8896-a50ed93dd84f	-1	2
N	a15b8a11-961c-44e0-a3b9-a43158829e49	-1	1
N	6e72131f-e2eb-4820-8b0d-00ebfdc68968	-1	1
N	b13749c9-0485-48cd-8a48-aa4666972c4f	-1	1
N	dd3a383a-43ad-4756-a603-08e78575bd14	-1	0
N	1d85f688-e9a2-4151-880c-fa106b35a66f	-1	4
F1	d149c553-ebd0-4d8e-b7bd-96975652c25b	-1	2
N	6e73b0e3-2ebf-4810-8ea1-30e9d530d58a	-1	0
N	e15e5a65-dd8b-4627-938d-4ddd4ddd895d_1	-1	738
N	a472a274-82bc-4ae5-9148-20afa750fa7b	0	141
N	7c9e9bca-d836-4fa4-8ca4-fc52c5d15a39	-1	0
N	14224e9d-2afa-4a3a-acf3-2f3452210fab	-1	3
N	c42ce600-94da-404b-8331-1c1c991e35c7_1	-1	2
N	180d7b2c-153a-45c3-a567-c1d28da2d57f	-1	2
N	5166c7c5-c6c5-41d7-9ef8-6766b9651ab4	-1	3
N	8bd99fea-e2db-4ff2-9ba3-96f78b7e9b74	-1	2
N	211dd357-3715-4d3c-ab50-67d52a5049c8_1	-1	0
N	9ae8da75-9b12-4f3a-a883-ef4bd615f1d1	-1	3
N	e3a0fd0c-b929-4d94-88ff-6d9f45c15e13_1	-1	2
N	abaac121-066f-4464-8d47-c36ecd1ccc7b	-1	457
N	67117c50-6ac4-4ed5-8cdd-929657fe647d	-1	1
N	86c24c29-5889-4b35-9587-62628a10bc6d	2	7
N	ed893fdc-338c-4177-b03d-4460873e2837	-1	0
N	2486620e-c3f8-43f9-902d-36920b09baff	-1	6
N	da811aeb-c1fb-4107-8ac5-ada8f146541a	-1	12
N	c04e0126-c7b6-4ebf-973d-b49fd36151e4	-1	7
F1	fbe8d390-2470-4a38-8aaf-b4ab41016a39	-1	2
N	c9e9f0a9-b71c-4819-a89a-1745ec39b0e6	-1	1
N	ad47f581-b3b9-407f-b5c8-2f7b65ad6233	0	11
N	1197ffcf-6958-449b-8a07-5ae49e98c61b	-1	4
N	07c1f8f8-8ad1-4841-a297-0d04455a4e08	-1	1
N	c0193416-9a73-4a32-a0f6-6cd9480c8ef3	-1	2
N	e49a10f3-7953-4c6c-acc5-cdfe1d663ddf	-1	166
N	cdda9e7b-b953-4e09-8381-21cbf7f27f76_1	-1	3
N	3bcbfc78-2745-4566-a63c-cbf690721330	-1	1
N	66957d8a-c79e-4183-9d67-b09674d43e34	-1	5
N	ccf91bc5-161e-4498-bcac-d0705bbb9678	-1	2
N	501711df-efd7-461e-bb73-8e2933920987	-1	4
N	75d565b1-1e35-4490-92a0-e16e5905334b	-1	4
N	09db51a9-a6d2-47c5-83e4-e85c2f064a57	-1	5
N	fc05015f-7645-463d-830c-d04cb0d9bd9b	-1	5
